status,case_id,tensor_path,molecule,bond_length,basis,active_occupied,active_vacant,n_qubits,ordering,formula_order,trotter_steps,evolution_time,state_infidelity,coefficient_tolerance,source_csv,ordering_original
success,F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,12,jw_raw,1,100,1.0,3.858635633235963e-10,1e-12,analysis/hgbs5_f2_lower_20orders_baseline_results.csv,jw_raw
success,F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,12,jw_magnitude_descending_lexicographic,1,100,1.0,4.556111043996225e-11,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,jw_magnitude_descending_lexicographic
success,F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,12,fermionic_signed_coefficient_lexicographic,1,100,1.0,4.548250664981879e-11,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,F-F_1.28_hgbs-5_as-010-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/lower/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-010-002.tensors.npz,F-F,1.28,hgbs-5,10,2,12,fermionic_coloring,1,100,1.0,1.371494029456244e-10,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,jw_raw,1,100,1.0,1.7734725912266214e-06,1e-12,analysis/hgbs5_f2_screen_20orders_baseline_results.csv,jw_raw
success,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,jw_magnitude_descending_lexicographic,1,100,1.0,7.827516412817204e-11,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,jw_magnitude_descending_lexicographic
success,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.1874057292970974e-10,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,F-F_1.28_hgbs-5_as-012-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/screen/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-012-002.tensors.npz,F-F,1.28,hgbs-5,12,2,14,fermionic_coloring,1,100,1.0,1.4349556431980659e-08,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,16,jw_raw,1,100,1.0,3.079853135967703e-06,1e-12,analysis/hgbs5_f2_night_20orders_baseline_results.csv,jw_raw
success,F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,16,jw_magnitude_descending_lexicographic,1,100,1.0,2.119069016925934e-07,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,jw_magnitude_descending_lexicographic
success,F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,16,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.171727159743341e-10,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,F-F_1.28_hgbs-5_as-014-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-014-002.tensors.npz,F-F,1.28,hgbs-5,14,2,16,fermionic_coloring,1,100,1.0,1.2567300835542028e-06,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,18,jw_raw,1,100,1.0,6.735691652548503e-06,1e-12,analysis/hgbs5_f2_night_20orders_baseline_results.csv,jw_raw
success,F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,18,jw_magnitude_descending_lexicographic,1,100,1.0,4.568726519327271e-07,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,jw_magnitude_descending_lexicographic
success,F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,18,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.4839862672033632e-10,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,F-F_1.28_hgbs-5_as-016-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-016-002.tensors.npz,F-F,1.28,hgbs-5,16,2,18,fermionic_coloring,1,100,1.0,5.194242018724538e-07,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,20,jw_raw,1,100,1.0,1.3106965762399447e-05,1e-12,analysis/hgbs5_f2_night_20orders_baseline_results.csv,jw_raw
success,F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,20,jw_magnitude_descending_lexicographic,1,100,1.0,8.647279883255976e-07,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,jw_magnitude_descending_lexicographic
success,F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,20,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.984761244244737e-10,1e-12,analysis/deterministic_ordering_additions_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,F-F_1.28_hgbs-5_as-018-002,hamiltonian_generator/hgbs5_diatomic_basis_transfer/night/F-F/1.28/hgbs-5/F-F_1.28_hgbs-5_as-018-002.tensors.npz,F-F,1.28,hgbs-5,18,2,20,fermionic_coloring,1,100,1.0,9.446117573586044e-06,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,H-H_0.51_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-002.tensors.npz,H-H,0.51,hgbs-5,2,2,4,jw_raw,1,100,1.0,1.188151643738422e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.51_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-002.tensors.npz,H-H,0.51,hgbs-5,2,2,4,jw_magnitude_descending_lexicographic,1,100,1.0,1.1604682326193938e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.51_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-002.tensors.npz,H-H,0.51,hgbs-5,2,2,4,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.1881517103518036e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.51_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-002.tensors.npz,H-H,0.51,hgbs-5,2,2,4,fermionic_coloring,1,100,1.0,1.1881485573184136e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.70_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002.tensors.npz,H-H,0.70,hgbs-5,2,2,4,jw_raw,1,100,1.0,2.5414078508312343e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.70_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002.tensors.npz,H-H,0.70,hgbs-5,2,2,4,jw_magnitude_descending_lexicographic,1,100,1.0,2.5414051862959752e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.70_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002.tensors.npz,H-H,0.70,hgbs-5,2,2,4,fermionic_signed_coefficient_lexicographic,1,100,1.0,2.5414052751138172e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.70_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-002.tensors.npz,H-H,0.70,hgbs-5,2,2,4,fermionic_coloring,1,100,1.0,2.5413892434933416e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.90_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002.tensors.npz,H-H,0.90,hgbs-5,2,2,4,jw_raw,1,100,1.0,4.653330398785016e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.90_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002.tensors.npz,H-H,0.90,hgbs-5,2,2,4,jw_magnitude_descending_lexicographic,1,100,1.0,4.653333152138117e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.90_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002.tensors.npz,H-H,0.90,hgbs-5,2,2,4,fermionic_signed_coefficient_lexicographic,1,100,1.0,4.653333196547038e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.90_hgbs-5_as-002-002,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-002.tensors.npz,H-H,0.90,hgbs-5,2,2,4,fermionic_coloring,1,100,1.0,4.6532241948504804e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.51_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-004.tensors.npz,H-H,0.51,hgbs-5,2,4,6,jw_raw,1,100,1.0,7.091065812314667e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.51_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-004.tensors.npz,H-H,0.51,hgbs-5,2,4,6,jw_magnitude_descending_lexicographic,1,100,1.0,8.393907524606448e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.51_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-004.tensors.npz,H-H,0.51,hgbs-5,2,4,6,fermionic_signed_coefficient_lexicographic,1,100,1.0,5.75754485199198e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.51_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-004.tensors.npz,H-H,0.51,hgbs-5,2,4,6,fermionic_coloring,1,100,1.0,6.981024569530092e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.70_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004.tensors.npz,H-H,0.70,hgbs-5,2,4,6,jw_raw,1,100,1.0,7.458618622724345e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.70_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004.tensors.npz,H-H,0.70,hgbs-5,2,4,6,jw_magnitude_descending_lexicographic,1,100,1.0,9.065907990990496e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.70_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004.tensors.npz,H-H,0.70,hgbs-5,2,4,6,fermionic_signed_coefficient_lexicographic,1,100,1.0,6.739485147733149e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.70_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-004.tensors.npz,H-H,0.70,hgbs-5,2,4,6,fermionic_coloring,1,100,1.0,7.820510594669372e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.90_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004.tensors.npz,H-H,0.90,hgbs-5,2,4,6,jw_raw,1,100,1.0,9.18902872681926e-08,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.90_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004.tensors.npz,H-H,0.90,hgbs-5,2,4,6,jw_magnitude_descending_lexicographic,1,100,1.0,9.849147053486718e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.90_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004.tensors.npz,H-H,0.90,hgbs-5,2,4,6,fermionic_signed_coefficient_lexicographic,1,100,1.0,7.894860321044916e-08,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.90_hgbs-5_as-002-004,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-004.tensors.npz,H-H,0.90,hgbs-5,2,4,6,fermionic_coloring,1,100,1.0,9.322689464852374e-08,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.51_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-006.tensors.npz,H-H,0.51,hgbs-5,2,6,8,jw_raw,1,100,1.0,6.219292320031045e-07,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.51_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-006.tensors.npz,H-H,0.51,hgbs-5,2,6,8,jw_magnitude_descending_lexicographic,1,100,1.0,4.858674260699303e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.51_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-006.tensors.npz,H-H,0.51,hgbs-5,2,6,8,fermionic_signed_coefficient_lexicographic,1,100,1.0,5.700961795973569e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.51_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.51/hgbs-5/H-H_0.51_hgbs-5_as-002-006.tensors.npz,H-H,0.51,hgbs-5,2,6,8,fermionic_coloring,1,100,1.0,3.4561915052133685e-07,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.70_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-006.tensors.npz,H-H,0.70,hgbs-5,2,6,8,jw_raw,1,100,1.0,7.806582293934383e-07,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.70_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-006.tensors.npz,H-H,0.70,hgbs-5,2,6,8,jw_magnitude_descending_lexicographic,1,100,1.0,5.463665937455175e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.70_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-006.tensors.npz,H-H,0.70,hgbs-5,2,6,8,fermionic_signed_coefficient_lexicographic,1,100,1.0,6.948392007322113e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.70_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.70/hgbs-5/H-H_0.70_hgbs-5_as-002-006.tensors.npz,H-H,0.70,hgbs-5,2,6,8,fermionic_coloring,1,100,1.0,3.9668987783514353e-07,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H-H_0.90_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-006.tensors.npz,H-H,0.90,hgbs-5,2,6,8,jw_raw,1,100,1.0,8.45122867909609e-07,1e-12,analysis/four_way_h_h_he_he_complete.csv,jw_raw
success,H-H_0.90_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-006.tensors.npz,H-H,0.90,hgbs-5,2,6,8,jw_magnitude_descending_lexicographic,1,100,1.0,5.186954665781229e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,jw_magnitude_descending_lexicographic
success,H-H_0.90_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-006.tensors.npz,H-H,0.90,hgbs-5,2,6,8,fermionic_signed_coefficient_lexicographic,1,100,1.0,7.922691532824544e-07,1e-12,analysis/four_way_missing_h_h_he_he_hgbs5.csv,fermionic_signed_coefficient_lexicographic
success,H-H_0.90_hgbs-5_as-002-006,hamiltonian_generator/library/H-H/0.90/hgbs-5/H-H_0.90_hgbs-5_as-002-006.tensors.npz,H-H,0.90,hgbs-5,2,6,8,fermionic_coloring,1,100,1.0,3.779590709296343e-07,1e-12,analysis/l_sweep_trotter_state_t1.csv,fermionic_coloring
success,H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,4,jw_raw,1,100,1.0,4.610756221268275e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_raw
success,H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,4,jw_magnitude_descending_lexicographic,1,100,1.0,4.614530979552001e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_magnitude_descending_lexicographic
success,H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,4,fermionic_signed_coefficient_lexicographic,1,100,1.0,4.61142235508305e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,fermionic_signed_coefficient_lexicographic
success,H2O_s-1.00_hgbs-5_as-002-002,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-002.tensors.npz,H2O,s-1.00,hgbs-5,2,2,4,fermionic_coloring,1,100,1.0,4.660716257376407e-12,1e-12,analysis/polyatomic_trotter_results.csv,fermionic_coloring
success,H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,6,jw_raw,1,100,1.0,4.189981694935341e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_raw
success,H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,6,jw_magnitude_descending_lexicographic,1,100,1.0,4.729772129508092e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_magnitude_descending_lexicographic
success,H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,6,fermionic_signed_coefficient_lexicographic,1,100,1.0,4.729105995693317e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,fermionic_signed_coefficient_lexicographic
success,H2O_s-1.00_hgbs-5_as-002-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-002-004.tensors.npz,H2O,s-1.00,hgbs-5,2,4,6,fermionic_coloring,1,100,1.0,4.763744954061622e-12,1e-12,analysis/polyatomic_trotter_results.csv,fermionic_coloring
success,H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,8,jw_raw,1,100,1.0,8.424716368971019e-08,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_raw
success,H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,8,jw_magnitude_descending_lexicographic,1,100,1.0,6.122657936202813e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_magnitude_descending_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,8,fermionic_signed_coefficient_lexicographic,1,100,1.0,7.706879578961434e-11,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,fermionic_signed_coefficient_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-004,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-004.tensors.npz,H2O,s-1.00,hgbs-5,4,4,8,fermionic_coloring,1,100,1.0,2.1246004955344233e-10,1e-12,analysis/polyatomic_trotter_results.csv,fermionic_coloring
success,H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,10,jw_raw,1,100,1.0,9.116892718541436e-08,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_raw
success,H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,10,jw_magnitude_descending_lexicographic,1,100,1.0,8.138378859712248e-12,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_magnitude_descending_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,10,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.1461676052704206e-10,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,fermionic_signed_coefficient_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-006,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-006.tensors.npz,H2O,s-1.00,hgbs-5,4,6,10,fermionic_coloring,1,100,1.0,6.723541723374638e-10,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
success,H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,jw_raw,1,100,1.0,1.762402179750211e-07,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_raw
success,H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,jw_magnitude_descending_lexicographic,1,100,1.0,8.88229489959258e-10,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,jw_magnitude_descending_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,fermionic_signed_coefficient_lexicographic,1,100,1.0,1.1593266346920927e-09,1e-12,analysis/polyatomic_reference_deterministic_ordering.csv,fermionic_signed_coefficient_lexicographic
success,H2O_s-1.00_hgbs-5_as-004-008,hamiltonian_generator/polyatomic_library/H2O/s-1.00/hgbs-5/H2O_s-1.00_hgbs-5_as-004-008.tensors.npz,H2O,s-1.00,hgbs-5,4,8,12,fermionic_coloring,1,100,1.0,1.6058249951989012e-08,1e-12,analysis/four_way_missing_fermionic_coloring_hgbs5.csv,fermionic_coloring
